Title,Standard Title,Creator,Publisher,LCCN,Description,Date,Date-Numeric,Location,Frequency,Volume Number,Issue Number,Subject-Topic,Subject-Name,Subject-Images,Subject-Local,Type,Format,Language,Dimensions,Digital Collection,Digital Exhibit,Related Resource,Contributing Institution,Collection in Repository,Item/Call Number,Internet Archive ID,Usage Statement,Contact Information,Digitization Notes,Date Range,Edition Order,Edition Label,Page Sequence Number,Page Physical Description,Path,Record Notes,Frame ID,Issue ID,Reproduction Agency,Reproduction Agency Code,Reproduction Note,Physical Location,Physical Location Code,Batch Name,Reel Number,Loose/Bound,Reel Sequence Number,Digital Filename,TIFF Width,TIFF Height
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,9,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_09,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0774,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,10,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_10,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0775,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,11,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_11,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0776,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,12,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_12,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0777,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,13,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_13,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0778,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,14,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_14,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0779,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,15,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_15,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0780,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,16,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_16,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0781,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,17,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_17,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0782,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,18,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_18,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0783,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,19,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_19,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0784,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,20,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_20,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0785,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,21,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_21,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0786,,
"The Campus Voice [Goldsboro, N.C., April 26, 2000]","Wayne Community College Student Newspaper (Goldsboro, N.C.)",,,,,"April 26, 2000",2000-04-26,Goldsboro (N.C.);Wayne County (N.C.),Monthly (irregular),,37,College student newspapers and periodicals--North Carolina--Goldsboro.,,,,Text,Newspapers ,English,,North Carolina Newspapers ,Wayne Community College Student Newspaper,,Wayne Community College,,,,Copyright Wayne Community College. This item is presented courtesy of Wayne Community College for research and educational purposes. Images and text may not be used for any commercial purposes without prior written permission from Wayne Community College.,"Wayne Community College Historical Archives, Erwin Library - Wayne Community College | wcc-library@waynecc.edu",,,1,,22,Print,\\Ad.unc.edu\lib\storhouse\digital_production\ncdhc\Newspapers\Wayne_Community_College_Student_Newspaper,,WayneCC_2000-04-26_1_22,WayneCC_2000-04-26_1,"North Carolina Digital Heritage Center; Chapel Hill, NC",ncu,Present,"Wayne Community College; Goldsboro, NC",ncc,WayneCC,,Loose,,WCC_0787,,
